"iSensor","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","tissue","neglog10_padj"
"ATH-aux-reg-DR5-ARF1-up",9.46971095491702e-08,0.496913700876046,1,1,3.0402756223681e-07,"G2_M_phase_2",6.5170870427572
"ATH-aux-cis-IR8-TGTCNN",1.59867641661813e-07,-0.135838477961295,1,1,4.77555988769449e-07,"G2_M_phase_2",6.32097570431441
"ATH-aux-reg-IR8-ARF8-up",1.64404520723909e-07,0.260900700043714,1,1,4.77555988769449e-07,"G2_M_phase_2",6.32097570431441
"ATH-aux-trans-Transport",5.50961834250487e-07,-0.263284877405094,0.989,0.995,1.52766690405817e-06,"G2_M_phase_2",5.81597132998776
"ATH-aux-trans-ConjugationDeconjugation",9.82128923060758e-07,0.71037139709284,0.996,0.995,2.60477670898723e-06,"G2_M_phase_2",5.58422950008464
"ATH-aux-reg-IR8-ARF8-down",1.85270213431195e-06,-0.474170969744551,0.998,1,4.70895125804288e-06,"G2_M_phase_2",5.32707580487955
"ATH-aux-cis-DR5-ARF6",7.39705812863893e-06,-0.0901219444904554,1,1,1.8048821833879e-05,"G2_M_phase_2",4.74355114210984
"ATH-aux-cis-IR8-ARF5-1",5.57367425579006e-05,-0.0860389524773282,1,1,0.000130766972924305,"G2_M_phase_2",3.88350192946665
"ATH-aux-reg-DR5-ARF5-2-down",0.000164144399716118,-0.36730205209172,0.965,0.995,0.000370844754914192,"G2_M_phase_2",3.43080785910313
"ATH-aux-cis-DR5-ARF5-1",0.000176304448390433,-0.0925847572668641,1,1,0.000384091833993442,"G2_M_phase_2",3.41556492607952
"ATH-aux-reg-DR5-ARF5-1-up",0.000584010426717285,0.119461966583627,1,1,0.00122843572516394,"G2_M_phase_2",2.91064756196525
"ATH-aux-reg-IR8-ARF5-1-down",0.000646712764638059,-0.264081285120852,1,1,0.00131498262143072,"G2_M_phase_2",2.88107998669256
"ATH-aux-cis-DR5-ARF3",0.000780638731226266,-0.0975404195150866,1,1,0.00153609556789685,"G2_M_phase_2",2.81358176391445
"ATH-aux-reg-IR8-ARF6-up",0.00475352507149481,0.164244288782183,1,1,0.00906140716753698,"G2_M_phase_2",2.04280435445978
"random3",0.00516576606822642,-0.061288585805644,1,1,0.00954884030793369,"G2_M_phase_2",2.02004936961494
"ATH-aux-cis-DR5-ARF2",0.00583229451872105,-0.0534240355312896,1,1,0.0104638225188819,"G2_M_phase_2",1.98030963520138
"ATH-aux-reg-IR8-ARF5-2-up",0.0080046898387712,0.250502429333329,1,1,0.0137091821178112,"G2_M_phase_2",1.86298845420515
"ATH-aux-reg-IR8-ARF2-down",0.00809066485641318,-0.34560218375427,0.952,0.951,0.0137091821178112,"G2_M_phase_2",1.86298845420515
"ATH-aux-reg-IR8-ARF3-down",0.016098066537461,-0.473467670654971,0.892,0.869,0.0259044077173277,"G2_M_phase_2",1.58662633304437
"ATH-aux-trans-IAA",0.0161371720206304,-0.183154012999536,0.993,0.989,0.0259044077173277,"G2_M_phase_2",1.58662633304437
"majortrend",0.017805509321395,-0.0433344174149937,1,1,0.0278496427847461,"G2_M_phase_2",1.55518037096094
"ATH-aux-cis-IR8-ARF1",0.0351879950131945,-0.0719772252677841,1,1,0.0536616923951216,"G2_M_phase_2",1.2703356345662
"ATH-aux-cis-DR5-ARF8",0.0392929233604025,-0.0471190320420798,1,1,0.0584602030484037,"G2_M_phase_2",1.23313968055148
"ATH-aux-trans-ARF",0.0414859775335286,0.240613097425963,0.959,0.956,0.060253443560601,"G2_M_phase_2",1.2200181275642
"random2",0.0474555134058174,-0.0527217580323124,1,1,0.0673206120408108,"G2_M_phase_2",1.17185194431923
"ATH-aux-reg-DR5-ARF2-up",0.0509753087958842,0.0855838001385014,1,1,0.0706703144670213,"G2_M_phase_2",1.15076297616811
"ATH-aux-reg-DR5-ARF6-up",0.0630023438519984,0.0352672421927918,1,1,0.0854031772215979,"G2_M_phase_2",1.06852597211966
"ATH-aux-cis-IR8-ARF6",0.0709746324072539,-0.0390794695695968,1,1,0.0941185342791845,"G2_M_phase_2",1.02632484477076
"ATH-aux-reg-IR8-ARF5-2-down",0.0989947455609986,-0.250946638597139,0.918,0.913,0.128482542111083,"G2_M_phase_2",0.891155879180168
"ATH-aux-reg-IR8-ARF3-up",0.111283033734811,-0.18360044272625,0.972,0.978,0.141422188704656,"G2_M_phase_2",0.84948244573014
"ATH-aux-reg-IR8-ARF1-up",0.142718874008613,-0.138446537827275,0.844,0.836,0.177670434990314,"G2_M_phase_2",0.750384834371455
"random1",0.160981690873611,-0.0653757871620013,1,1,0.196397662865805,"G2_M_phase_2",0.706863684627091
"ATH-aux-reg-DR5-TGTCNN-up",0.194935555930758,0.00140260035183659,1,1,0.233158213956397,"G2_M_phase_2",0.632349280131853
"ATH-aux-reg-IR8-ARF1-down",0.223519698223188,0.178062196589593,0.993,0.989,0.262205799838739,"G2_M_phase_2",0.581357706200082
"ATH-aux-trans-Receptors",0.254155354579249,-0.0479424662560948,0.939,0.951,0.292518426968569,"G2_M_phase_2",0.533846770680263
"ATH-aux-reg-IR8-TGTCNN-up",0.265721703764218,-0.114361433565128,1,0.995,0.300167109807728,"G2_M_phase_2",0.522636896408389
"ATH-aux-cis-IR8-ARF2",0.307512022913906,0.0166558140223552,1,1,0.341058789049969,"G2_M_phase_2",0.467170754264427
"ATH-aux-reg-DR5-ARF8-up",0.341389074345982,0.0466986068586945,1,1,0.371870241698302,"G2_M_phase_2",0.429608573948933
"ATH-aux-trans-A-ARF",0.356622060608978,-0.169132140490831,0.855,0.831,0.381648170125398,"G2_M_phase_2",0.418336815573351
"ATH-aux-reg-IR8-ARF6-down",0.36574967976489,-0.052197400097963,0.996,1,0.384667766649281,"G2_M_phase_2",0.414914204004724
"ATH-aux-cis-DR5-ARF5-2",0.394287646417264,-0.0221179795071481,1,1,0.407653329346663,"G2_M_phase_2",0.389709006397771
"ATH-aux-cis-DR5-ARF1",0.505773315470567,0.0120567678458536,1,1,0.51420287072841,"G2_M_phase_2",0.288865503076225
"ATH-aux-reg-IR8-TGTCNN-down",0.957982020424271,0.00739946779416034,0.857,0.831,0.957982020424271,"G2_M_phase_2",0.0186426417604959
"ATH-aux-reg-DR5-ARF6-down",7.5791614692658e-50,-1.74001434826233,1,1,4.62328849625214e-48,"Endodermis",47.3350490054542
"ATH-aux-reg-DR5-TGTCNN-down",3.90692963264943e-47,-1.84875933917686,1,1,1.19161353795808e-45,"Endodermis",44.923864571396
"ATH-aux-reg-DR5-ARF3-up",3.22712856455446e-46,1.88518061836293,1,1,6.56182808126073e-45,"Endodermis",44.1829751522398
"ATH-aux-reg-IR8-ARF5-1-up",5.37437016779111e-46,1.32311441172929,1,1,8.19591450588144e-45,"Endodermis",44.0864025805072
"ATH-aux-reg-DR5-ARF5-1-down",2.49209366676968e-45,-1.39834509700588,1,1,3.04035427345901e-44,"Endodermis",43.5170758078242
"ATH-aux-reg-DR5-ARF5-1-up",2.99485485526181e-45,1.15067821598368,1,1,3.04476910284951e-44,"Endodermis",43.5164456360887
"ATH-aux-reg-IR8-ARF6-down",3.4049720649813e-40,-1.46851659328092,0.983,1,2.96718994234084e-39,"Endodermis",38.5276546517721
"ATH-aux-reg-IR8-ARF1-down",1.08905268317221e-39,-2.04033291064856,0.986,1,8.3040267091881e-39,"Endodermis",38.0807112626225
"ATH-aux-reg-IR8-ARF8-up",6.59530095575633e-38,1.02237101085237,1,1,4.47014842556818e-37,"Endodermis",36.3496780564352
"ATH-aux-reg-DR5-ARF8-up",2.38112833287389e-37,1.23729169820806,1,1,1.45248828305308e-36,"Endodermis",35.8378873622945
"ATH-aux-reg-DR5-ARF5-2-up",1.25906180337703e-36,1.74924800455162,1,0.944,6.98207000054533e-36,"Endodermis",35.1560158013686
"ATH-aux-reg-IR8-ARF5-1-down",6.82058463493234e-36,-1.15724411048379,1,1,3.46713052275727e-35,"Endodermis",34.4600298086908
"ATH-aux-reg-DR5-ARF8-down",1.36131033233308e-35,-1.2128056509418,1,1,6.38768694402446e-35,"Endodermis",34.1946563764744
"ATH-aux-reg-DR5-ARF2-down",4.28893677189033e-33,-1.30951203833971,1,1,1.86875102203793e-32,"Endodermis",31.7284485568116
"ATH-aux-reg-DR5-ARF2-up",3.16065729006134e-31,1.0234738944266,1,1,1.28533396462494e-30,"Endodermis",29.8909840161851
"ATH-aux-reg-IR8-ARF8-down",1.55387185349424e-25,-1.07286044075404,0.994,1,5.92413644144678e-25,"Endodermis",24.2273749476044
"ATH-aux-reg-DR5-ARF1-up",5.359894403236e-25,1.03261596480172,1,0.991,1.92325622704351e-24,"Endodermis",23.7159628527463
"ATH-aux-cis-DR5-TGTCNN",1.36133520767037e-24,-0.40350048350826,1,1,4.61341375932736e-24,"Endodermis",23.3359775934441
"ATH-aux-reg-IR8-ARF2-down",2.65187323501528e-24,-1.2261786115436,0.989,1,8.51390880715432e-24,"Endodermis",23.069871005881
"ATH-aux-cis-IR8-ARF1",3.18339111261501e-24,-0.520717628502945,1,1,9.70934289347577e-24,"Endodermis",23.0128101611728
"ATH-aux-cis-IR8-TGTCNN",1.36812429805456e-23,-0.408831762120196,1,1,3.97407534196802e-23,"Endodermis",22.4007639036352
"ATH-aux-reg-IR8-ARF5-2-up",2.40208837587851e-23,0.912208984921694,0.997,1,6.6603359512995e-23,"Endodermis",22.1765038642057
"ATH-aux-reg-DR5-TGTCNN-up",2.80329946600411e-23,0.816748215268371,1,1,7.43483771418482e-23,"Endodermis",22.1287285067121
"ATH-aux-reg-IR8-ARF6-up",1.5216443670501e-22,1.00046418418552,1,1,3.86751276625233e-22,"Endodermis",21.4125682440659
"ATH-aux-cis-IR8-ARF8",5.90676448413911e-22,-0.311375160158909,1,1,1.44125053412994e-21,"Endodermis",20.8412605187469
"ATH-aux-reg-IR8-ARF5-2-down",1.10465049248335e-21,-1.78731509193263,0.928,0.981,2.59168000159556e-21,"Endodermis",20.5864186224467
"ATH-aux-reg-IR8-ARF3-down",3.6436811547215e-20,-1.52113647162518,0.881,0.972,8.23202038659301e-20,"Endodermis",19.0844935627143
"ATH-aux-cis-IR8-ARF5-2",4.16774347412857e-20,-0.400092442147241,1,1,9.07972685435154e-20,"Endodermis",19.0419272161741
"ATH-aux-reg-DR5-ARF3-down",8.12273036737772e-19,-0.884743563909796,0.997,1,1.70857431865531e-18,"Endodermis",17.7673661257444
"ATH-aux-reg-DR5-ARF5-2-down",2.074912316673e-18,-1.05251908390158,0.978,1,4.21898837723511e-18,"Endodermis",17.3747916710414
"ATH-aux-cis-DR5-ARF5-1",2.59134574396827e-18,-0.289953593333149,1,1,5.09909968974401e-18,"Endodermis",17.2925064972927
"random1",7.46978926360501e-18,-0.469953491099417,1,1,1.42392857837471e-17,"Endodermis",16.8465117935613
"ATH-aux-cis-IR8-ARF5-1",4.09655349695053e-16,-0.274683965957223,1,1,7.57241707012067e-16,"Endodermis",15.1207654741768
"ATH-aux-trans-ARF",1.88687957698879e-15,1.39334937041933,0.889,0.704,3.38528394695047e-15,"Endodermis",14.4704048981984
"ATH-aux-reg-IR8-TGTCNN-down",4.98675330357552e-15,-1.59476503383628,0.886,0.944,8.69119861480305e-15,"Endodermis",14.0609203252892
"ATH-aux-reg-DR5-ARF6-up",5.27586996956345e-13,0.683758027661152,1,1,8.93966855953806e-13,"Endodermis",12.0486785824828
"ATH-aux-reg-IR8-ARF2-up",1.53239741388142e-12,0.74967117509075,1,1,2.52638492558829e-12,"Endodermis",11.5975004786726
"ATH-aux-trans-Receptors",3.0989908704725e-12,-1.45361628403966,0.909,0.972,4.97469587102164e-12,"Endodermis",11.3032334647825
"ATH-aux-reg-DR5-ARF1-down",6.60379512349885e-11,-0.826033807860946,0.972,0.981,1.03290128854726e-10,"Endodermis",9.98594118079174
"ATH-aux-reg-IR8-TGTCNN-up",1.55517784007625e-10,0.739538366867705,0.994,0.972,2.37164620611628e-10,"Endodermis",9.62495009700735
"ATH-aux-trans-A-ARF",3.85693648282908e-10,1.74010127785793,0.767,0.472,5.73836891347741e-10,"Endodermis",9.24121153487403
"ATH-aux-cis-DR5-ARF5-2",1.02092121983443e-09,-0.230635735127053,1,1,1.48276653356906e-09,"Endodermis",8.82892722467262
"ATH-aux-trans-Synthesis",2.14261059149225e-08,-0.484485250744838,0.086,0.296,3.03951735072157e-08,"Endodermis",7.51719537315431
"ATH-aux-trans-ConjugationDeconjugation",3.03097424155818e-08,-0.739762421899686,1,1,4.20203247125112e-08,"Endodermis",7.37654059590182
"ATH-aux-cis-DR5-ARF6",4.16283875056484e-08,-0.206967122307518,1,1,5.64295919521012e-08,"Endodermis",7.24849309014448
"ATH-aux-cis-IR8-ARF3",7.31003028202885e-07,-0.286520948073773,1,1,9.69373580877739e-07,"Endodermis",6.01350882063076
"ATH-aux-trans-Transport",4.49071346142153e-06,-0.398248523228331,0.956,0.991,5.8283727903556e-06,"Endodermis",5.2344526779699
"majortrend",5.95190408191001e-06,-0.134865850539739,1,1,7.56387810409397e-06,"Endodermis",5.12125547865644
"random3",6.23582429691051e-05,-0.194635025627575,1,1,7.76296494105186e-05,"Endodermis",4.10997237518427
"ATH-aux-reg-IR8-ARF3-up",7.89243488872735e-05,0.770755032126888,0.895,0.852,9.46306635292842e-05,"Endodermis",4.02396811472134
"ATH-aux-cis-DR5-ARF2",7.91174399998933e-05,-0.150350533324243,1,1,9.46306635292842e-05,"Endodermis",4.02396811472134
"ATH-aux-cis-DR5-ARF8",0.000359257630506018,-0.120444949970631,1,1,0.000421436835785905,"Endodermis",3.37526750745739
"ATH-aux-cis-DR5-TGTCGG",0.00408258325063303,-0.190154307772218,0.947,0.981,0.00469882223186066,"Endodermis",2.32801098510737
"ATH-aux-cis-IR8-ARF2",0.00527328461600059,0.123959866626933,1,1,0.00595685854770437,"Endodermis",2.22498271258889
"ATH-aux-cis-DR5-ARF1",0.0116693051778215,-0.0850760724534041,1,1,0.0129423202881293,"Endodermis",1.8879878567433
"ATH-aux-cis-DR5-ARF3",0.0377353113487717,-0.0487110932077049,1,1,0.0411045355763406,"Endodermis",1.38611025435026
"ATH-aux-reg-IR8-ARF1-up",0.0416556067161147,-0.117523861694963,0.731,0.815,0.0444638061173038,"Endodermis",1.35199336428676
"ATH-aux-trans-IAA",0.0422770615541577,-0.406136857774386,1,1,0.0444638061173038,"Endodermis",1.35199336428676
"random2",0.0584373288225548,-0.104384115399436,1,1,0.0604182552233194,"Endodermis",1.21883182056929
"ATH-aux-trans-PolarAuxinTransport",0.192226120766901,-0.0357227332355763,0.568,0.63,0.19542988944635,"Endodermis",0.709009013652509
"ATH-aux-cis-IR8-ARF6",0.278017596142193,-0.0780135046097357,1,1,0.278017596142193,"Endodermis",0.555927716076102
"ATH-aux-reg-DR5-ARF2-down",4.09281550396785e-14,-0.659647390144693,0.975,1,2.49661745742039e-12,"LRC",11.6026479970394
"ATH-aux-cis-IR8-ARF5-2",1.56731656401379e-13,-0.292555648475887,1,1,4.17817066350367e-12,"LRC",11.3790138245989
"ATH-aux-trans-IAA",2.05483803123131e-13,-0.631461437641641,1,1,4.17817066350367e-12,"LRC",11.3790138245989
"ATH-aux-trans-Transport",1.37585604562595e-09,0.876395070613141,0.997,0.976,2.09818046957958e-08,"LRC",7.67815715981655
"ATH-aux-reg-DR5-ARF3-down",8.6593800434458e-09,-0.723273672125409,0.899,0.968,1.05644436530039e-07,"LRC",6.97615336891857
"ATH-aux-reg-DR5-TGTCNN-up",3.12269464230568e-07,-0.314416470134404,0.997,1,3.17473955301077e-06,"LRC",5.49829189724752
"ATH-aux-cis-IR8-ARF1",1.74566586590792e-05,-0.260488348123823,1,1,0.000152122311171976,"LRC",3.81780708503793
"ATH-aux-reg-DR5-ARF6-down",2.65410613887704e-05,-0.368909271070372,0.96,0.984,0.000196587712056007,"LRC",3.70644363173812
"ATH-aux-reg-DR5-TGTCNN-down",2.90047444017059e-05,-0.370727501907844,0.979,0.984,0.000196587712056007,"LRC",3.70644363173812
"ATH-aux-trans-ARF",0.00010076775552872,0.711467902340059,0.899,0.841,0.000614683308725195,"LRC",3.21134857966743
"ATH-aux-cis-DR5-ARF2",0.000223145314401584,-0.12878348497783,1,1,0.00123744219804515,"LRC",2.90747507817728
"ATH-aux-reg-IR8-ARF1-down",0.000278416246610661,-0.33627002923158,0.801,0.929,0.00141528258693753,"LRC",2.84915683668063
"ATH-aux-reg-IR8-ARF1-up",0.00136513899929124,-0.724420274063696,0.071,0.175,0.0064056522274435,"LRC",2.19343664353703
"ATH-aux-trans-Synthesis",0.00185228347227197,-0.449618931988899,0.411,0.595,0.00766240404193817,"LRC",2.11563495120993
"ATH-aux-trans-PolarAuxinTransport",0.0018841977152307,1.12358205474047,0.69,0.659,0.00766240404193817,"LRC",2.11563495120993
"ATH-aux-reg-DR5-ARF6-up",0.00209151054128144,-0.142157730502967,1,1,0.00797388393863547,"LRC",2.09833008986462
"ATH-aux-reg-DR5-ARF5-1-down",0.00316910761839667,-0.216061099827993,1,1,0.011371503807188,"LRC",1.9441820989026
"ATH-aux-reg-IR8-ARF2-down",0.00667382818872813,0.61376583231311,0.917,0.873,0.0226168621951342,"LRC",1.64556764812255
"ATH-aux-reg-DR5-ARF3-up",0.0070970600714636,0.270447315208315,1,1,0.0227852981241726,"LRC",1.64234528470997
"ATH-aux-reg-DR5-ARF1-up",0.00801827605586369,-0.241727428475651,1,1,0.0244557419703843,"LRC",1.61161915644706
"ATH-aux-reg-DR5-ARF8-down",0.0123741209112958,-0.294109986753953,0.945,0.96,0.0359438750280498,"LRC",1.44437510439508
"ATH-aux-cis-IR8-ARF8",0.0132180952767043,-0.0957722737338099,1,1,0.0366501732672257,"LRC",1.43592396784899
"ATH-aux-reg-IR8-ARF8-down",0.0154500944812104,-0.211172854292557,0.969,0.976,0.0409763375371231,"LRC",1.38746686141796
"ATH-aux-trans-Receptors",0.0256967718227739,-0.278978154179962,0.307,0.468,0.0653126283828837,"LRC",1.18500283852965
"ATH-aux-reg-DR5-ARF5-1-up",0.0372755224410475,0.143846791673557,1,1,0.090952274756156,"LRC",1.0411864345698
"ATH-aux-cis-IR8-ARF6",0.0488954526859384,-0.0571364682110708,1,1,0.114696633057444,"LRC",0.940449330712811
"random1",0.0507673621729672,0.130439107063724,0.997,1,0.114696633057444,"LRC",0.940449330712811
"ATH-aux-cis-DR5-ARF3",0.0547928071448501,-0.0522023054975563,1,1,0.119370044136995,"LRC",0.923104645553822
"ATH-aux-reg-IR8-ARF5-2-down",0.0610482689546702,-0.342373486543044,0.684,0.81,0.128411876077065,"LRC",0.891394809006847
"ATH-aux-reg-IR8-ARF5-2-up",0.0764029128736903,-0.189867027860937,1,1,0.155352589509837,"LRC",0.808681503268613
"ATH-aux-reg-IR8-ARF5-1-down",0.0804880862749571,0.180044874879208,0.988,0.976,0.158379782670077,"LRC",0.800300257312218
"ATH-aux-trans-A-ARF",0.0842242908979297,0.706347944789091,0.782,0.738,0.160552554524178,"LRC",0.794382780057437
"ATH-aux-cis-DR5-TGTCNN",0.0875421221715131,-0.073594424531382,1,1,0.161820286438252,"LRC",0.790967034417686
"ATH-aux-cis-DR5-ARF5-1",0.117262825879029,-0.0481412888563284,1,1,0.210383305253552,"LRC",0.67698872613392
"ATH-aux-cis-DR5-ARF6",0.146186206625963,-0.0554985566606167,1,1,0.254781674405249,"LRC",0.59383181256468
"ATH-aux-cis-DR5-ARF5-2",0.152070652641858,-0.0508663942641606,1,1,0.257675272532037,"LRC",0.588927255947149
"ATH-aux-reg-IR8-ARF2-up",0.168608993342596,0.0105369845970881,0.905,0.992,0.27797698902428,"LRC",0.555991153554587
"ATH-aux-cis-IR8-ARF3",0.193411148190944,0.0745750431026164,1,1,0.310475790517042,"LRC",0.507972258465715
"ATH-aux-reg-DR5-ARF8-up",0.209267294503066,0.0424142204952462,1,1,0.325442780526849,"LRC",0.487525358204533
"ATH-aux-cis-IR8-TGTCNN",0.215152411503191,-0.0651120605668102,1,1,0.325442780526849,"LRC",0.487525358204533
"ATH-aux-cis-IR8-ARF5-1",0.21874022953444,-0.0410376586780615,1,1,0.325442780526849,"LRC",0.487525358204533
"ATH-aux-reg-IR8-ARF3-down",0.271332004714675,0.0935851995393495,0.644,0.73,0.394077435418932,"LRC",0.40441843180174
"majortrend",0.303046079013784,-0.0274613747756935,1,1,0.429902577205601,"LRC",0.366629951340736
"ATH-aux-reg-IR8-TGTCNN-up",0.325768749577122,0.162868910637184,0.936,0.937,0.451633948277374,"LRC",0.345213420610222
"ATH-aux-reg-DR5-ARF5-2-down",0.406358185011527,0.0550849808044934,0.782,0.778,0.550841095237848,"LRC",0.258973666873241
"ATH-aux-cis-DR5-ARF8",0.443844858930163,-0.0252525406416323,1,1,0.58857687814652,"LRC",0.23019680287286
"ATH-aux-reg-DR5-ARF1-down",0.462089954197395,-0.112508444149254,0.794,0.778,0.599733770341299,"LRC",0.222041495834641
"ATH-aux-reg-IR8-ARF6-up",0.486522329850481,0.103597973060266,0.994,0.992,0.615733732953392,"LRC",0.210607052947079
"ATH-aux-cis-DR5-ARF1",0.494605785487151,-0.0144274860908176,1,1,0.615733732953392,"LRC",0.210607052947079
"ATH-aux-reg-DR5-ARF5-2-up",0.561552313629445,0.324445916346841,0.794,0.857,0.685093822627923,"LRC",0.164249948420919
"ATH-aux-reg-IR8-ARF3-up",0.726523835979212,0.326999231725363,0.782,0.81,0.868979490092783,"LRC",0.0609904737753207
"ATH-aux-reg-IR8-ARF5-1-up",0.754439090743355,0.0556612596002992,1,1,0.885015087218166,"LRC",0.0530493256414439
"ATH-aux-reg-DR5-ARF2-up",0.79069286554761,0.0531253272933591,1,1,0.885975845912061,"LRC",0.0525781179889073
"ATH-aux-cis-IR8-ARF2",0.815537281397801,0.00499293861602432,1,1,0.885975845912061,"LRC",0.0525781179889073
"ATH-aux-reg-IR8-ARF8-up",0.828656949739274,0.0335517525953632,1,1,0.885975845912061,"LRC",0.0525781179889073
"ATH-aux-reg-IR8-TGTCNN-down",0.837242674471957,0.112075607729467,0.629,0.651,0.885975845912061,"LRC",0.0525781179889073
"ATH-aux-cis-DR5-TGTCGG",0.845425309548484,0.100147805557434,0.859,0.897,0.885975845912061,"LRC",0.0525781179889073
"random2",0.85440651925726,-0.0124299273798885,1,1,0.885975845912061,"LRC",0.0525781179889073
"ATH-aux-trans-ConjugationDeconjugation",0.856927457521501,-0.0501924387695742,0.994,1,0.885975845912061,"LRC",0.0525781179889073
"random3",0.873348058831507,0.0176853224641086,1,1,0.887903859812032,"LRC",0.0516340560834593
"ATH-aux-reg-IR8-ARF6-down",0.981672535977282,0.0448888382886647,0.791,0.841,0.981672535977282,"LRC",0.00803335899050531
"ATH-aux-reg-DR5-ARF5-1-down",4.35422994493653e-21,-0.730712116493576,1,1,2.65608026641129e-19,"Young_Columella_LRC_Histone",18.5757588047811
"ATH-aux-cis-DR5-TGTCNN",2.8474871530714e-18,-0.333156648284338,1,1,8.68483581686778e-17,"Young_Columella_LRC_Histone",16.061238387292
"ATH-aux-reg-DR5-ARF2-down",2.7541703015568e-17,-0.671770054881136,1,1,5.60014627983215e-16,"Young_Columella_LRC_Histone",15.2518006287627
"ATH-aux-reg-DR5-ARF3-down",6.81948054895517e-16,-0.813678740570085,1,1,1.03997078371566e-14,"Young_Columella_LRC_Histone",13.9829788613255
"ATH-aux-cis-IR8-ARF3",3.93092479284218e-14,-0.387080666921715,1,1,4.79572824726746e-13,"Young_Columella_LRC_Histone",12.3191454344256
"ATH-aux-reg-DR5-TGTCNN-down",1.74035390652147e-13,-0.799441620778378,1,1,1.7693598049635e-12,"Young_Columella_LRC_Histone",11.7521838429405
"ATH-aux-reg-DR5-ARF1-up",3.4156554747766e-11,0.812741596165954,0.996,1,2.97649977087675e-10,"Young_Columella_LRC_Histone",9.52629414654309
"ATH-aux-cis-IR8-TGTCNN",5.66056869265616e-11,-0.279716861427926,1,1,4.31618362815033e-10,"Young_Columella_LRC_Histone",9.36490008692797
"ATH-aux-trans-PolarAuxinTransport",1.62893512002392e-10,-1.15700306991843,0.904,0.963,1.10405602579399e-09,"Young_Columella_LRC_Histone",8.95700888758888
"ATH-aux-cis-DR5-ARF5-1",1.82282758208027e-10,-0.216801277309285,1,1,1.11192482506896e-09,"Young_Columella_LRC_Histone",8.95392457351056
"ATH-aux-trans-Transport",1.84895361919553e-08,-0.519082873469423,0.992,0.991,9.64584475209586e-08,"Young_Columella_LRC_Histone",7.015659732239
"ATH-aux-reg-DR5-ARF6-down",1.8975432299205e-08,-0.46012632073709,1,1,9.64584475209586e-08,"Young_Columella_LRC_Histone",7.015659732239
"ATH-aux-cis-IR8-ARF5-1",2.27398680335789e-08,-0.198422711811855,1,1,1.06702457696024e-07,"Young_Columella_LRC_Histone",6.97182557728098
"ATH-aux-trans-Synthesis",2.39665944336162e-07,-0.873550074226972,0.564,0.822,1.0442587574647e-06,"Young_Columella_LRC_Histone",5.9811918739248
"ATH-aux-cis-DR5-ARF3",4.38779326694607e-07,-0.195517052514887,1,1,1.7843692618914e-06,"Young_Columella_LRC_Histone",5.74851526665993
"ATH-aux-reg-DR5-ARF8-down",7.52847041905093e-07,-0.381345536420961,1,1,2.87022934726317e-06,"Young_Columella_LRC_Histone",5.54208339933874
"ATH-aux-cis-DR5-TGTCGG",2.98518115846338e-06,-0.412043508099063,0.992,1,1.07115323921333e-05,"Young_Columella_LRC_Histone",4.97014839454243
"ATH-aux-cis-IR8-ARF8",3.16942929164872e-06,-0.172319143476532,1,1,1.07408437105873e-05,"Young_Columella_LRC_Histone",4.9689616027649
"ATH-aux-reg-DR5-ARF1-down",3.84860528615873e-06,-0.416463676662093,0.948,0.981,1.23560485502991e-05,"Young_Columella_LRC_Histone",4.90812039390526
"ATH-aux-reg-DR5-ARF3-up",1.0558003044361e-05,0.52973057708808,1,1,3.22019092853012e-05,"Young_Columella_LRC_Histone",4.49211837776105
"ATH-aux-reg-DR5-ARF5-2-up",1.14349594640525e-05,0.706400294938007,0.98,0.972,3.32158346336763e-05,"Young_Columella_LRC_Histone",4.47865483031423
"ATH-aux-cis-DR5-ARF6",1.94520297345557e-05,-0.163771160528701,1,1,5.39351733549045e-05,"Young_Columella_LRC_Histone",4.26812792104816
"ATH-aux-reg-IR8-ARF8-down",2.68889446301978e-05,-0.456653781880564,0.984,1,7.13141574974811e-05,"Young_Columella_LRC_Histone",4.14682424416382
"ATH-aux-trans-ARF",5.0705024752144e-05,0.93085458011852,0.88,0.794,0.000128875271245033,"Young_Columella_LRC_Histone",3.88983040764366
"ATH-aux-cis-IR8-ARF5-2",6.48045220069483e-05,-0.164774784870404,1,1,0.000158123033696954,"Young_Columella_LRC_Histone",3.80100486201685
"ATH-aux-cis-DR5-ARF2",8.50621604003244e-05,-0.167610645842082,1,1,0.000199568914785377,"Young_Columella_LRC_Histone",3.69990710427374
"ATH-aux-reg-DR5-ARF5-2-down",0.000109508473361169,-0.473588467868817,0.932,0.963,0.000247408032408567,"Young_Columella_LRC_Histone",3.60658620456911
"ATH-aux-cis-DR5-ARF5-2",0.000136529507160984,-0.148588607206875,1,1,0.000297439283457857,"Young_Columella_LRC_Histone",3.52660167380225
"random3",0.000194589215563925,-0.204236551193119,1,1,0.00040930834997929,"Young_Columella_LRC_Histone",3.38794939556255
"majortrend",0.000224149733628273,-0.137201989989014,1,1,0.000455771125044156,"Young_Columella_LRC_Histone",3.3412531926072
"ATH-aux-reg-DR5-ARF6-up",0.000238365401121318,-0.221032220312992,1,1,0.000469041595754852,"Young_Columella_LRC_Histone",3.32878864128116
"ATH-aux-cis-DR5-ARF8",0.0011623830044718,-0.123958688725468,1,1,0.00221579260227437,"Young_Columella_LRC_Histone",2.65447089191428
